"","No.","Time","Source","Destination","Protocol","Length","Info","hostname","last_registration_req_at","platform","health","last_config_fetch_at","total_flows","cpu_load","current_sw_version","vrf_id","created_at","enable_pid_lookup"
"97",164,1.369256,"192.168.3.131","65.54.95.140","TCP",54,"55963  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"98",165,1.369435,"192.168.3.131","65.54.95.140","HTTP",451,"GET /i/94/9BE085B9BAD824CEB7C33F498354B.jpg HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"99",168,1.384037,"192.168.3.131","65.54.95.140","TCP",54,"55963  >  80 [ACK] Seq=398 Ack=2921 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"100",169,1.390205,"192.168.3.131","65.55.239.163","TCP",54,"55958  >  80 [ACK] Seq=579 Ack=412 Win=63829 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"101",170,1.397197,"192.168.3.131","206.108.207.139","TCP",54,"55960  >  80 [ACK] Seq=512 Ack=523 Win=65176 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"102",172,1.406181,"192.168.3.131","184.24.133.32","TCP",54,"55961  >  80 [ACK] Seq=705 Ack=523 Win=65176 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"103",173,1.496915,"192.168.3.131","63.215.202.48","TCP",66,"55966  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"104",174,1.514247,"192.168.3.131","65.55.5.232","TCP",54,"55962  >  80 [ACK] Seq=650 Ack=1307 Win=62934 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"105",176,1.56828,"192.168.3.131","63.215.202.48","TCP",54,"55966  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"106",177,1.568779,"192.168.3.131","63.215.202.48","HTTP",569,"GET /ad/js/12308-120034-30721-0?mpt=[1627390274ER]&mpvc= HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"107",178,1.606226,"192.168.3.131","65.54.95.140","TCP",54,"55963  >  80 [ACK] Seq=398 Ack=3240 Win=65380 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"108",180,1.71414,"192.168.3.131","72.14.213.138","HTTP",1005,"GET /complete/search?client=chrome&hl=en-US&q=craigslist HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"109",182,1.768129,"192.168.3.131","63.215.202.49","TCP",66,"55967  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"110",184,1.836456,"192.168.3.131","63.215.202.49","TCP",54,"55967  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"111",185,1.836827,"192.168.3.131","63.215.202.49","HTTP",694,"GET /content/0/12308/120034/1326513_300x250_new_year_v130_trend_en_c02.js?mpck=altfarm.mediaplex.com%2Fad%2Fck%2F12308-120034-30721-0%3Fmpt%3D%5B1627390274ER%5D&mpt=[1627390274ER]&mpvc= HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"112",186,1.846265,"192.168.3.131","63.215.202.48","TCP",54,"55966  >  80 [ACK] Seq=516 Ack=625 Win=63616 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"113",190,1.908741,"192.168.3.131","63.215.202.49","TCP",54,"55967  >  80 [ACK] Seq=641 Ack=4203 Win=64240 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"114",191,1.945641,"192.168.3.131","65.55.5.232","HTTP",701,"GET /ADSAdClient31.dll?GetSAd=&DPJS=0&PN=MSFT&PG=CAIPBB&AP=1455 HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"115",192,1.953479,"192.168.3.131","72.14.213.138","TCP",54,"57011  >  80 [ACK] Seq=2840 Ack=1335 Win=16325 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"116",194,2.164272,"192.168.3.131","65.55.5.232","TCP",54,"55957  >  80 [ACK] Seq=1295 Ack=1890 Win=64240 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"117",195,2.516837,"192.168.3.131","72.14.213.101","TCP",66,"55968  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"118",197,2.536062,"192.168.3.131","72.14.213.101","TCP",54,"55968  >  80 [ACK] Seq=1 Ack=1 Win=65780 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"119",198,2.536344,"192.168.3.131","72.14.213.101","TCP",1423,"55968  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65780 Len=1369 [TCP segment of a reassembled PDU]","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"120",199,2.53637,"192.168.3.131","72.14.213.101","HTTP/XML",333,"POST /tbproxy/af/query HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"121",202,2.557482,"192.168.3.131","65.55.17.37","TCP",66,"55971  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"122",203,2.557884,"192.168.3.131","65.55.17.37","HTTP",640,"GET /ajax/Horoscope.aspx?zodiacsign=ari&lcid=en-ca HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"123",205,2.56032,"192.168.3.131","72.14.213.147","HTTP",1134,"GET /search?aq=f&sourceid=chrome&ie=UTF-8&q=craigslist+kelowna HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"124",207,2.575507,"192.168.3.131","65.55.17.37","TCP",54,"55971  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"125",208,2.57644,"192.168.3.131","65.55.17.37","HTTP",606,"GET /ajax/I.aspx HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"126",215,2.591095,"192.168.3.131","72.14.213.147","TCP",54,"57839  >  80 [ACK] Seq=1081 Ack=4773 Win=16445 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"127",217,2.610272,"192.168.3.131","65.55.17.37","HTTP",706,"GET /blank.aspx?1295981545068 HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"128",218,2.616322,"192.168.3.131","65.55.17.37","TCP",54,"55954  >  80 [FIN, ACK] Seq=1838 Ack=24045 Win=63497 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"129",220,2.62955,"192.168.3.131","65.55.17.37","TCP",54,"55954  >  80 [RST, ACK] Seq=1839 Ack=24471 Win=0 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"130",221,2.631717,"192.168.3.131","65.54.95.140","HTTP",452,"GET /i/D6/8E763C825DC0E388929AE1B375CE18.JPG HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"131",222,2.642895,"192.168.3.131","207.46.216.54","TCP",66,"55972  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"132",223,2.643272,"192.168.3.131","65.54.95.142","TCP",66,"55973  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"133",224,2.643417,"192.168.3.131","66.235.139.121","HTTP",1202,"GET /b/ss/msnportalhomepagecaen/1/H.7-pdv-2/s81580283869989?[AQB]&ndh=1&t=25%2F0%2F2011%2010%3A52%3A23%202%20480&ns=msnportal&pageName=MSN%20CanadaMSFTW&g=http%3A%2F%2Fca.msn.com%2F&r=&s=1680x1050&c=32&k=Y&bw=1680&bh=949&hp=N&events=event4&c12=http%3A%2F%2Fca.msn.com%2F%23&c13=wrapper%3EticklerI&c15=1&c16=IEAKTickler%20Prompt%20shown&c17=MSN%20CanadaMSFTW%3AMSFT&c18=&c38=12.0&v12=http%3A%2F%2Fca.msn.com%2F%23&v11=IEAKTickler%20Prompt%20shown&pe=lnk_o&pev2=IEAKTickler%20Prompt%20shown&[AQE] HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"134",225,2.643513,"192.168.3.131","65.55.17.37","HTTP",717,"GET /blank.aspx?1295981545103 HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"135",228,2.656212,"192.168.3.131","207.46.216.54","TCP",54,"55972  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"136",229,2.656409,"192.168.3.131","207.46.216.54","HTTP",584,"GET /_0nwenca0/00/00?http://ca.msn.com/&&ps=10274&pi=11654&di=210&gt1=&ce=1&cm=wrapper%3EticklerI&hl=IEAKTickler%20Prompt%20shown&su=http%3A%2F%2Fca.msn.com%2Fca.msn.com%2Fdefault.aspxW HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"137",231,2.656994,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"138",232,2.657127,"192.168.3.131","65.54.95.142","HTTP",442,"GET /br/hp/11/i/en_ie8-tickler.jpg HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"139",238,2.672152,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=4381 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"140",242,2.686309,"192.168.3.131","72.14.213.147","TCP",54,"57839  >  80 [ACK] Seq=1081 Ack=7633 Win=16445 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"141",246,2.687427,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=7301 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"142",249,2.688201,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=10221 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"143",252,2.691124,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=13141 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"144",254,2.691709,"192.168.3.131","72.14.213.147","TCP",54,"57839  >  80 [ACK] Seq=1081 Ack=9843 Win=16445 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"145",257,2.692637,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=16061 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"146",260,2.693404,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=18981 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"147",263,2.697869,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=21901 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"148",266,2.698649,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=24821 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"149",269,2.701111,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=27741 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"150",272,2.702639,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=30661 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"151",275,2.703401,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=33205 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"152",276,2.762249,"192.168.3.131","72.14.213.101","TCP",54,"55968  >  80 [ACK] Seq=1649 Ack=303 Win=65476 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"153",278,2.77863,"192.168.3.131","72.14.213.101","TCP",66,"[TCP Dup ACK 276#1] 55968  >  80 [ACK] Seq=1649 Ack=303 Win=65476 Len=0 SLE=1 SRE=303","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"154",279,2.810162,"192.168.3.131","72.14.213.147","HTTP",1266,"GET /csi?v=3&s=web&action=&srt=50&e=17259,18167,25907,27893,28186,28254&ei=Fh8_TfP6KITSsAP30anUBQ&expi=17259,18167,25907,27893,28186,28254&imc=3&imn=3&imp=0&rt=xjsls.114,prt.115,xjses.124,xjsee.166,xjs.184,ol.206,iml.115 HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"155",280,2.847305,"192.168.3.131","65.54.95.140","TCP",54,"55963  >  80 [ACK] Seq=796 Ack=4311 Win=64308 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"156",281,2.863327,"192.168.3.131","65.55.17.37","TCP",54,"55971  >  80 [ACK] Seq=1216 Ack=1282 Win=62959 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"157",283,2.872318,"192.168.3.131","207.46.216.54","TCP",54,"55972  >  80 [ACK] Seq=531 Ack=211 Win=64030 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"158",285,2.882313,"192.168.3.131","66.235.139.121","TCP",54,"55956  >  80 [ACK] Seq=2202 Ack=1258 Win=64440 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"159",286,3.079492,"192.168.3.131","72.14.213.147","TCP",54,"57839  >  80 [ACK] Seq=2293 Ack=10058 Win=16391 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"160",287,4.020298,"192.168.3.131","72.14.213.147","HTTP",1157,"GET /url?sa=T&source=web&cd=1&ved=0CBUQFjAA&url=http%3A%2F%2Fkelowna.craigslist.ca%2F&ei=Fh8_TfP6KITSsAP30anUBQ HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"161",290,4.125172,"192.168.3.131","208.82.236.129","TCP",66,"58264  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"162",291,4.149716,"192.168.3.131","65.54.95.140","HTTP",452,"GET /i/86/998863E64E6ED2A022EECB50A53CC3.jpg HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"163",295,4.164857,"192.168.3.131","65.54.95.140","TCP",54,"55963  >  80 [ACK] Seq=1194 Ack=8691 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"164",299,4.16902,"192.168.3.131","65.54.95.140","TCP",54,"55963  >  80 [ACK] Seq=1194 Ack=12580 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"165",301,4.175851,"192.168.3.131","208.82.236.129","TCP",54,"58264  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"166",302,4.176249,"192.168.3.131","208.82.236.129","HTTP",607,"GET / HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"167",303,4.247351,"192.168.3.131","72.14.213.147","TCP",54,"57839  >  80 [ACK] Seq=3396 Ack=10327 Win=16324 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"168",306,4.248327,"192.168.3.131","208.82.236.129","TCP",54,"58264  >  80 [ACK] Seq=554 Ack=218 Win=65484 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"169",307,4.25062,"192.168.3.131","208.82.236.129","TCP",54,"58264  >  80 [FIN, ACK] Seq=554 Ack=218 Win=65484 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"170",308,4.252543,"192.168.3.131","208.82.236.129","TCP",66,"58265  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"171",311,4.302428,"192.168.3.131","208.82.236.129","TCP",54,"58265  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"172",312,4.302736,"192.168.3.131","208.82.236.129","HTTP",660,"GET / HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"173",316,4.37009,"192.168.3.131","208.82.236.129","TCP",54,"58265  >  80 [ACK] Seq=607 Ack=4381 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"174",320,4.421678,"192.168.3.131","208.82.236.129","TCP",54,"58265  >  80 [ACK] Seq=607 Ack=6650 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"175",321,4.422386,"192.168.3.131","208.82.236.129","TCP",54,"58265  >  80 [FIN, ACK] Seq=607 Ack=6650 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"176",324,5.918725,"192.168.3.131","65.54.95.142","TCP",54,"55973  >  80 [ACK] Seq=389 Ack=33206 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"177",328,7.276613,"192.168.3.131","72.14.213.105","TCP",54,"57721  >  443 [ACK] Seq=1 Ack=100 Win=16213 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"178",329,7.277042,"192.168.3.131","72.14.213.105","TCP",54,"57721  >  443 [FIN, ACK] Seq=1 Ack=100 Win=16213 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"179",331,7.348035,"192.168.3.131","208.82.236.129","TCP",66,"58272  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"180",333,7.398117,"192.168.3.131","208.82.236.129","TCP",54,"58272  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"181",334,7.398489,"192.168.3.131","208.82.236.129","HTTP",618,"GET /mca/ HTTP/1.1 ","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"182",337,7.462003,"192.168.3.131","208.82.236.129","TCP",54,"58272  >  80 [ACK] Seq=565 Ack=2921 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"183",340,7.513046,"192.168.3.131","208.82.236.129","TCP",54,"58272  >  80 [ACK] Seq=565 Ack=5841 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"184",343,7.513876,"192.168.3.131","208.82.236.129","TCP",54,"58272  >  80 [ACK] Seq=565 Ack=6586 Win=64956 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"185",344,7.514354,"192.168.3.131","208.82.236.129","TCP",54,"58272  >  80 [FIN, ACK] Seq=565 Ack=6586 Win=64956 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"186",347,7.912028,"192.168.3.131","65.54.95.140","TCP",54,"55963  >  80 [ACK] Seq=1194 Ack=12581 Win=65700 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
"187",350,8.43419,"192.168.3.131","72.14.213.18","TCP",54,"49673  >  443 [ACK] Seq=1 Ack=114 Win=16376 Len=0","RCDNPN3188",1479500021,"CentOS-6.5","active",1479749745,566865,0.298971968,"1.103 .1.8-1",676767,1479238149,TRUE
